Precio,M2,Balcon2,Amenities,cocinaSep,Monoambiente,A Estrenar,Patio PB,PB,Precio_predicho,residuo,es_outlier,tipo_outlier
89000,43,1,0,1,0,0,0,0,86028.69,2971.31,False,normal
91300,58,0,1,0,0,1,1,0,97616.0,-6316.0,False,normal
80000,47,1,0,1,0,0,0,0,86092.98,-6092.98,False,normal
128000,115,0,1,0,0,1,0,1,109993.58,18006.42,False,normal
77500,41,1,0,1,0,0,0,0,85996.54,-8496.54,False,normal
62000,40,0,0,1,0,0,0,0,76394.17,-14394.17,False,normal
61999,40,0,0,1,0,0,0,0,76394.17,-14395.17,False,normal
65000,43,1,0,1,0,0,1,0,81134.12,-16134.12,False,normal
75000,43,1,0,1,0,0,0,0,86028.69,-11028.69,False,normal
79300,40,1,0,1,0,0,0,0,85980.47,-6680.47,False,normal
64000,40,1,0,1,0,0,0,0,85980.47,-21980.47,False,normal
79000,42,1,0,1,0,0,0,0,86012.62,-7012.62,False,normal
79000,44,0,0,1,0,0,1,1,78130.81,869.19,False,normal
72000,39,1,0,1,0,0,0,0,85964.4,-13964.4,False,normal
97000,42,1,0,0,0,0,0,0,85309.25,11690.75,False,normal
63000,43,1,0,0,0,0,0,0,85325.32,-22325.32,False,normal
72000,40,1,0,1,0,0,0,0,85980.47,-13980.47,False,normal
98000,43,1,1,0,0,0,0,1,111703.44,-13703.44,False,normal
59000,47,1,0,0,0,0,0,0,85389.61,-26389.61,False,normal
100500,47,1,1,0,0,0,0,0,105200.8,-4700.8,False,normal
108000,53,1,0,1,0,0,0,0,86189.41,21810.59,False,normal
97000,45,0,0,1,0,0,0,0,76474.53,20525.47,False,normal
62000,40,0,0,1,0,0,0,0,76394.17,-14394.17,False,normal
79000,35,0,0,0,0,0,0,0,75610.44,3389.56,False,normal
75000,43,0,0,1,0,0,0,0,76442.38,-1442.38,False,normal
75000,58,0,0,1,0,0,1,0,71788.89,3211.11,False,normal
90000,45,1,0,0,0,1,0,0,92076.75,-2076.75,False,normal
95000,45,1,0,0,0,0,0,0,85357.47,9642.53,False,normal
69000,66,1,0,0,0,0,1,0,80800.41,-11800.41,False,normal
78900,45,1,0,0,0,0,0,0,85357.47,-6457.47,False,normal
63000,43,1,0,0,0,0,0,0,85325.32,-22325.32,False,normal
75000,58,0,0,1,0,0,1,0,71788.89,3211.11,False,normal
87500,40,0,0,0,0,0,0,0,75690.8,11809.2,False,normal
65000,50,1,0,0,0,0,0,0,85437.82,-20437.82,False,normal
68000,44,0,0,0,0,0,0,0,75755.09,-7755.09,False,normal
103000,53,1,0,1,0,0,0,0,86189.41,16810.59,False,normal
48000,46,0,0,1,0,0,1,0,71596.03,-23596.03,False,normal
85000,44,1,1,1,0,0,1,0,100961.39,-15961.39,False,normal
75000,42,0,0,1,0,0,0,0,76426.31,-1426.31,False,normal
78000,52,1,0,0,0,0,0,0,85469.97,-7469.97,False,normal
63000,45,0,0,0,0,0,1,0,70876.59,-7876.59,False,normal
115000,50,0,1,1,0,1,0,0,103085.36,11914.64,False,normal
160000,50,1,1,1,0,0,0,0,105952.38,54047.62,True,sobrevaluado
89200,91,0,1,1,0,1,1,1,105416.66,-16216.66,False,normal
75000,43,0,0,1,0,0,0,0,76442.38,-1442.38,False,normal
73000,40,1,0,1,0,0,0,0,85980.47,-12980.47,False,normal
69000,40,1,0,0,0,0,0,0,85277.11,-16277.11,False,normal
145000,55,1,1,0,0,1,0,0,112048.66,32951.34,False,normal
95000,45,1,0,0,0,0,0,1,91924.39,3075.61,False,normal
91000,44,1,0,0,0,0,0,0,85341.39,5658.61,False,normal
58000,42,0,0,1,0,0,0,0,76426.31,-18426.31,False,normal
69000,42,1,0,1,0,0,0,0,86012.62,-17012.62,False,normal
64000,38,0,0,1,0,0,0,0,76362.02,-12362.02,False,normal
73000,45,0,0,0,0,0,0,0,75771.16,-2771.16,False,normal
62000,36,0,0,1,0,0,0,0,76329.88,-14329.88,False,normal
62000,40,0,0,1,0,0,0,0,76394.17,-14394.17,False,normal
142000,55,1,0,1,0,1,0,0,92940.83,49059.17,True,sobrevaluado
140000,42,1,1,0,0,1,0,0,111839.72,28160.28,False,normal
86500,43,0,1,1,0,1,0,0,102972.85,-16472.85,False,normal
85000,45,1,0,1,0,0,1,0,81166.27,3833.73,False,normal
62000,45,0,1,1,0,0,0,0,96285.72,-34285.72,False,normal
79000,44,0,0,1,0,0,1,1,78130.81,869.19,False,normal
128000,115,0,1,0,0,1,0,1,109993.58,18006.42,False,normal
125000,55,0,0,1,0,1,0,0,83354.52,41645.48,False,normal
98000,92,0,1,0,0,0,1,0,91443.16,6556.84,False,normal
75000,43,1,0,1,0,0,0,0,86028.69,-11028.69,False,normal
65000,50,1,0,0,0,0,0,0,85437.82,-20437.82,False,normal
120000,45,0,0,0,0,0,0,0,75771.16,44228.84,True,sobrevaluado
110000,46,1,0,0,0,1,1,0,87198.25,22801.75,False,normal
78000,66,1,0,1,0,0,0,1,92965.26,-14965.26,False,normal
55000,31,1,0,0,0,0,0,0,85132.46,-30132.46,False,normal
100500,60,1,1,0,0,1,1,1,113801.37,-13301.37,False,normal
65000,37,0,0,0,0,0,0,0,75642.59,-10642.59,False,normal
60000,60,0,0,0,0,0,0,0,76012.24,-16012.24,False,normal
65000,41,1,0,0,0,0,1,0,80398.61,-15398.61,False,normal
99000,40,1,1,0,0,1,0,0,111807.58,-12807.58,False,normal
99000,45,1,0,0,0,1,0,0,92076.75,6923.25,False,normal
99800,60,0,0,0,0,0,0,0,76012.24,23787.76,False,normal
88000,45,1,0,0,0,1,0,0,92076.75,-4076.75,False,normal
125000,55,1,0,0,0,0,0,0,85518.18,39481.82,False,normal
94701,58,0,0,0,0,0,1,0,71085.53,23615.47,False,normal
123803,56,0,0,1,0,0,1,0,71756.75,52046.25,True,sobrevaluado
92900,45,1,0,0,0,1,0,0,92076.75,823.25,False,normal
110954,51,0,1,0,0,0,0,0,95678.78,15275.22,False,normal
85000,50,1,0,1,0,0,0,0,86141.19,-1141.19,False,normal
96000,60,1,1,0,0,1,0,0,112129.01,-16129.01,False,normal
70000,40,0,0,1,0,0,1,0,71499.6,-1499.6,False,normal
105000,45,1,0,1,0,1,0,0,92780.11,12219.89,False,normal
115000,60,1,0,1,0,0,0,0,86301.91,28698.09,False,normal
148900,57,0,1,0,0,0,0,0,95775.21,53124.79,True,sobrevaluado
87300,58,1,1,0,0,1,0,1,118663.79,-31363.79,False,normal
70000,40,0,0,1,0,0,1,0,71499.6,-1499.6,False,normal
119000,60,1,0,1,0,0,0,0,86301.91,32698.09,False,normal
71500,44,0,0,0,0,0,0,0,75755.09,-4255.09,False,normal
126200,48,1,1,0,0,0,0,0,105216.87,20983.13,False,normal
148900,57,0,1,0,0,0,0,0,95775.21,53124.79,True,sobrevaluado
102000,60,1,1,0,0,1,0,0,112129.01,-10129.01,False,normal
141300,68,1,1,1,0,0,0,0,106241.67,35058.33,False,normal
94500,60,1,1,0,0,1,0,0,112129.01,-17629.01,False,normal
67000,44,0,0,0,0,0,0,0,75755.09,-8755.09,False,normal
110561,56,1,0,0,0,0,0,0,85534.25,25026.75,False,normal
67000,44,0,0,0,0,0,0,0,75755.09,-8755.09,False,normal
99800,60,0,0,0,0,0,0,0,76012.24,23787.76,False,normal
126200,48,1,1,0,0,0,0,0,105216.87,20983.13,False,normal
82000,54,0,0,1,0,0,0,0,76619.17,5380.83,False,normal
110954,51,0,1,0,0,0,0,0,95678.78,15275.22,False,normal
125000,47,1,1,0,0,0,0,0,105200.8,19799.2,False,normal
123803,56,0,0,1,0,0,1,0,71756.75,52046.25,True,sobrevaluado
94500,60,0,1,0,0,1,0,0,102542.71,-8042.71,False,normal
123360,65,1,0,1,0,0,0,0,86382.27,36977.73,False,normal
118000,81,0,0,0,0,0,0,0,76349.74,41650.26,False,normal
106200,60,1,0,0,0,0,0,1,92165.46,14034.54,False,normal
88000,45,1,0,0,0,1,0,0,92076.75,-4076.75,False,normal
65000,32,0,0,0,0,0,0,0,75562.23,-10562.23,False,normal
62000,40,0,0,1,0,0,0,0,76394.17,-14394.17,False,normal
95000,66,1,0,1,0,0,0,0,86398.34,8601.66,False,normal
100000,50,0,1,1,0,0,1,1,98038.44,1961.56,False,normal
112010,65,1,0,1,0,0,0,0,86382.27,25627.73,False,normal
75000,83,0,1,1,0,0,1,1,98568.8,-23568.8,False,normal
60000,210,1,0,0,0,0,0,0,88009.3,-28009.3,False,normal
82000,41,1,0,0,0,1,0,0,92012.46,-10012.46,False,normal
68700,43,1,0,1,0,0,0,0,86028.69,-17328.69,False,normal
100000,53,1,1,0,0,0,0,0,105297.23,-5297.23,False,normal
108800,60,1,0,1,0,1,0,0,93021.19,15778.81,False,normal
68000,38,0,0,1,0,0,0,0,76362.02,-8362.02,False,normal
92000,42,1,0,1,0,0,0,0,86012.62,5987.38,False,normal
55000,55,0,0,1,0,0,0,0,76635.24,-21635.24,False,normal
69000,50,0,0,0,0,0,0,0,75851.52,-6851.52,False,normal
108800,60,1,0,1,0,1,0,0,93021.19,15778.81,False,normal
75000,44,0,0,1,0,0,1,1,78130.81,-3130.81,False,normal
87000,90,0,0,1,0,0,1,0,72303.19,14696.81,False,normal
73000,50,0,0,0,0,1,0,0,82570.8,-9570.8,False,normal
59000,29,0,0,1,0,0,0,0,76217.38,-17217.38,False,normal
82500,43,1,0,1,0,0,0,0,86028.69,-3528.69,False,normal
114400,59,1,1,0,0,0,0,0,105393.66,9006.34,False,normal
87000,54,1,0,1,0,0,0,0,86205.48,794.52,False,normal
110000,91,0,0,1,0,0,1,0,72319.26,37680.74,False,normal
68000,30,0,0,0,0,0,0,0,75530.08,-7530.08,False,normal
90000,74,1,0,1,0,0,0,0,86526.91,3473.09,False,normal
85000,60,1,0,1,0,0,0,0,86301.91,-1301.91,False,normal
115000,44,1,1,0,0,1,0,0,111871.87,3128.13,False,normal
98000,58,1,1,1,0,1,0,0,112800.24,-14800.24,False,normal
72000,48,0,0,1,0,0,0,0,76522.74,-4522.74,False,normal
85000,55,1,1,0,0,0,0,0,105329.38,-20329.38,False,normal
98000,55,1,1,1,0,1,0,0,112752.02,-14752.02,False,normal
108000,50,1,0,1,0,0,0,0,86141.19,21858.81,False,normal
88900,40,0,0,1,0,0,0,0,76394.17,12505.83,False,normal
75000,50,0,0,1,0,0,1,1,78227.24,-3227.24,False,normal
86000,80,0,0,1,0,0,0,0,77037.04,8962.96,False,normal
110000,44,1,0,0,0,1,1,0,87166.11,22833.89,False,normal
89000,48,1,1,0,0,0,1,0,100322.31,-11322.31,False,normal
63000,45,1,0,0,0,0,0,0,85357.47,-22357.47,False,normal
105000,55,1,0,0,0,0,0,0,85518.18,19481.82,False,normal
87000,50,1,0,1,0,0,0,0,86141.19,858.81,False,normal
69999,45,0,0,1,0,0,0,0,76474.53,-6475.53,False,normal
60000,55,1,0,1,0,0,0,0,86221.55,-26221.55,False,normal
70000,47,0,0,1,0,0,0,0,76506.67,-6506.67,False,normal
125000,48,0,1,1,0,0,0,0,96333.93,28666.07,False,normal
105000,82,1,0,0,0,1,0,0,92671.4,12328.6,False,normal
69000,35,0,0,0,0,0,0,0,75610.44,-6610.44,False,normal
75000,45,1,1,0,0,0,0,0,105168.66,-30168.66,False,normal
60000,210,1,0,0,0,0,0,0,88009.3,-28009.3,False,normal
108905,56,1,0,1,0,0,0,0,86237.62,22667.38,False,normal
75000,40,1,0,0,0,0,0,0,85277.11,-10277.11,False,normal
121429,59,1,1,0,0,0,0,0,105393.66,16035.34,False,normal
105000,48,1,0,1,0,0,0,0,86109.05,18890.95,False,normal
78000,45,0,0,1,0,0,1,0,71579.96,6420.04,False,normal
110000,50,1,1,0,0,0,0,0,105249.02,4750.98,False,normal
105000,43,1,0,1,0,0,0,0,86028.69,18971.31,False,normal
79000,40,1,0,1,0,0,0,0,85980.47,-6980.47,False,normal
85000,67,0,0,0,0,0,0,0,76124.74,8875.26,False,normal
75000,45,1,1,0,0,0,0,0,105168.66,-30168.66,False,normal
85000,49,1,1,1,0,0,1,0,101041.75,-16041.75,False,normal
42000,45,0,0,0,0,0,0,0,75771.16,-33771.16,False,normal
65000,600,1,0,0,0,0,0,0,94277.28,-29277.28,False,normal
95000,66,1,0,1,0,0,0,0,86398.34,8601.66,False,normal
72000,36,0,0,1,0,0,0,0,76329.88,-4329.88,False,normal
82000,58,1,1,1,0,0,0,0,106080.96,-24080.96,False,normal
68000,35,0,0,0,0,0,0,0,75610.44,-7610.44,False,normal
132000,45,1,1,0,0,1,0,0,111887.94,20112.06,False,normal
130000,88,1,0,1,0,0,0,0,86751.92,43248.08,True,sobrevaluado
72000,44,1,0,0,0,0,0,0,85341.39,-13341.39,False,normal
82000,41,1,0,0,0,1,0,0,92012.46,-10012.46,False,normal
65000,40,1,0,0,0,0,1,0,80382.54,-15382.54,False,normal
90000,45,1,0,0,0,0,0,0,85357.47,4642.53,False,normal
78000,48,0,1,0,0,0,0,0,95630.57,-17630.57,False,normal
84000,41,1,0,0,0,1,0,0,92012.46,-8012.46,False,normal
63000,33,0,0,0,0,0,1,0,70683.73,-7683.73,False,normal
135000,39,0,0,1,0,0,0,0,76378.09,58621.91,True,sobrevaluado
100000,50,0,1,1,0,0,1,1,98038.44,1961.56,False,normal
125000,77,0,1,1,0,0,1,0,91905.45,33094.55,False,normal
67000,39,0,0,1,0,0,0,0,76378.09,-9378.09,False,normal
65000,37,1,0,0,0,0,0,0,85228.89,-20228.89,False,normal
72000,40,0,1,1,0,0,0,0,96205.36,-24205.36,False,normal
69000,48,0,0,0,0,0,1,1,77491.73,-8491.73,False,normal
78000,40,0,0,0,0,0,0,0,75690.8,2309.2,False,normal
75000,83,0,1,1,0,0,1,1,98568.8,-23568.8,False,normal
91999,48,1,0,0,0,0,0,0,85405.68,6593.32,False,normal
69000,40,1,0,0,0,1,0,0,91996.39,-22996.39,False,normal
68000,31,0,0,0,0,0,0,0,75546.16,-7546.16,False,normal
106200,60,1,1,0,0,1,0,0,112129.01,-5929.01,False,normal
122000,59,1,1,0,0,0,0,0,105393.66,16606.34,False,normal
58000,40,1,0,1,0,0,0,0,85980.47,-27980.47,False,normal
75000,40,1,1,1,0,0,0,1,112358.59,-37358.59,False,normal
135000,77,0,1,1,0,0,1,0,91905.45,43094.55,True,sobrevaluado
139700,58,1,1,0,0,0,0,0,105377.59,34322.41,False,normal
70000,35,0,0,0,0,0,1,1,77282.8,-7282.8,False,normal
62000,40,0,0,1,0,0,0,0,76394.17,-14394.17,False,normal
77500,40,1,0,1,0,0,0,0,85980.47,-8480.47,False,normal
76000,43,0,0,1,0,0,0,0,76442.38,-442.38,False,normal
85000,45,1,1,1,0,1,0,0,112591.3,-27591.3,False,normal
78000,55,1,0,0,0,0,0,0,85518.18,-7518.18,False,normal
76000,50,0,0,1,0,0,0,0,76554.88,-554.88,False,normal
90000,51,0,1,1,0,0,0,0,96382.15,-6382.15,False,normal
75000,53,1,0,1,0,0,0,0,86189.41,-11189.41,False,normal
68000,43,0,0,0,0,0,0,0,75739.02,-7739.02,False,normal
75000,60,0,0,1,0,0,0,0,76715.6,-1715.6,False,normal
68000,43,0,0,0,0,0,0,0,75739.02,-7739.02,False,normal
85000,49,1,0,1,0,0,1,0,81230.55,3769.45,False,normal
82500,43,1,0,1,0,0,0,0,86028.69,-3528.69,False,normal
72000,48,0,0,1,0,0,0,0,76522.74,-4522.74,False,normal
65000,37,1,0,0,0,0,0,0,85228.89,-20228.89,False,normal
60000,40,1,0,1,0,0,0,0,85980.47,-25980.47,False,normal
87500,45,0,0,1,0,0,0,0,76474.53,11025.47,False,normal
84000,41,1,0,0,0,1,0,0,92012.46,-8012.46,False,normal
68000,43,0,0,0,0,0,0,0,75739.02,-7739.02,False,normal
110000,44,1,0,0,0,1,1,0,87166.11,22833.89,False,normal
63900,45,1,0,0,0,0,0,0,85357.47,-21457.47,False,normal
65000,600,1,0,0,0,0,0,0,94277.28,-29277.28,False,normal
85000,60,1,0,1,0,0,0,0,86301.91,-1301.91,False,normal
75000,52,1,1,0,0,0,0,0,105281.16,-30281.16,False,normal
78000,48,0,1,0,0,0,0,0,95630.57,-17630.57,False,normal
62000,40,0,0,1,0,0,0,0,76394.17,-14394.17,False,normal
68900,40,0,0,0,0,1,0,0,82410.08,-13510.08,False,normal
78000,45,0,0,1,0,0,1,0,71579.96,6420.04,False,normal
85000,45,1,1,1,0,1,0,0,112591.3,-27591.3,False,normal
75000,45,1,1,0,0,0,0,0,105168.66,-30168.66,False,normal
68000,31,0,0,0,0,0,0,0,75546.16,-7546.16,False,normal
58000,38,0,0,1,0,0,0,0,76362.02,-18362.02,False,normal
90000,53,1,0,1,0,0,0,0,86189.41,3810.59,False,normal
85000,49,1,0,1,0,0,1,0,81230.55,3769.45,False,normal
70000,45,1,0,0,0,0,0,0,85357.47,-15357.47,False,normal
72000,40,0,1,1,0,0,0,0,96205.36,-24205.36,False,normal
105000,43,1,0,1,0,0,0,0,86028.69,18971.31,False,normal
95000,66,1,0,1,0,0,0,0,86398.34,8601.66,False,normal
78000,300,0,0,1,0,0,0,0,80572.82,-2572.82,False,normal
85000,49,1,1,1,0,0,1,0,101041.75,-16041.75,False,normal
62000,34,1,1,1,0,0,0,0,105695.24,-43695.24,True,subvaluado
82000,41,1,0,0,0,1,0,0,92012.46,-10012.46,False,normal
132000,45,1,1,0,0,1,0,0,111887.94,20112.06,False,normal
92000,42,1,0,1,0,0,0,0,86012.62,5987.38,False,normal
121000,45,1,1,0,0,1,1,0,106993.37,14006.63,False,normal
75000,40,1,0,0,0,0,0,0,85277.11,-10277.11,False,normal
105000,82,1,0,0,0,1,0,0,92671.4,12328.6,False,normal
60000,55,0,0,1,0,0,0,0,76635.24,-16635.24,False,normal
69000,35,0,0,0,0,0,0,0,75610.44,-6610.44,False,normal
78000,40,0,0,0,0,0,0,0,75690.8,2309.2,False,normal
65000,47,0,0,1,0,0,0,0,76506.67,-11506.67,False,normal
73500,45,0,0,0,0,0,0,0,75771.16,-2271.16,False,normal
87000,50,1,0,1,0,0,0,0,86141.19,858.81,False,normal
79000,58,1,0,1,0,0,0,0,86269.76,-7269.76,False,normal
59000,29,0,0,1,0,0,0,0,76217.38,-17217.38,False,normal
98000,55,1,1,1,0,1,0,0,112752.02,-14752.02,False,normal
129400,59,1,1,0,0,0,0,0,105393.66,24006.34,False,normal
100000,52,1,0,1,0,0,0,0,86173.33,13826.67,False,normal
125000,53,1,1,0,0,0,0,0,105297.23,19702.77,False,normal
68000,300,0,0,1,0,0,0,0,80572.82,-12572.82,False,normal
11111,250,1,0,0,0,0,0,0,88652.17,-77541.17,True,subvaluado
75000,42,1,0,1,0,0,0,0,86012.62,-11012.62,False,normal
63000,52,1,0,1,0,0,0,0,86173.33,-23173.33,False,normal
68900,40,0,0,0,0,1,0,0,82410.08,-13510.08,False,normal
62000,35,0,0,1,0,0,0,0,76313.81,-14313.81,False,normal
68700,43,1,0,1,0,0,0,0,86028.69,-17328.69,False,normal
108100,61,1,0,1,0,0,0,0,86317.98,21782.02,False,normal
60000,55,0,0,1,0,0,0,0,76635.24,-16635.24,False,normal
65000,37,1,0,0,0,0,0,0,85228.89,-20228.89,False,normal
59000,45,0,0,1,0,0,0,0,76474.53,-17474.53,False,normal
87000,50,0,1,1,0,0,0,0,96366.08,-9366.08,False,normal
55000,46,0,0,1,0,0,0,0,76490.6,-21490.6,False,normal
70000,45,1,0,0,0,0,0,0,85357.47,-15357.47,False,normal
62000,34,1,1,1,0,0,0,0,105695.24,-43695.24,True,subvaluado
114400,59,1,1,0,0,0,0,0,105393.66,9006.34,False,normal
135000,39,0,0,1,0,0,0,0,76378.09,58621.91,True,sobrevaluado
75000,60,0,0,1,0,0,0,0,76715.6,-1715.6,False,normal
68000,38,0,0,1,0,0,0,0,76362.02,-8362.02,False,normal
89000,48,1,1,0,0,0,1,0,100322.31,-11322.31,False,normal
68000,43,0,0,0,0,0,0,0,75739.02,-7739.02,False,normal
69000,48,0,0,0,0,0,1,1,77491.73,-8491.73,False,normal
92000,70,0,0,0,0,0,1,0,71278.39,20721.61,False,normal
87000,90,0,0,1,0,0,1,0,72303.19,14696.81,False,normal
105000,50,1,0,0,0,0,0,0,85437.82,19562.18,False,normal
88900,40,0,0,1,0,0,0,0,76394.17,12505.83,False,normal
75000,40,1,1,1,0,1,0,0,112510.95,-37510.95,False,normal
61999,40,0,0,1,0,0,0,0,76394.17,-14395.17,False,normal
90000,51,0,1,1,0,0,0,0,96382.15,-6382.15,False,normal
68000,30,0,0,0,0,0,0,0,75530.08,-7530.08,False,normal
68000,45,0,0,0,0,0,0,0,75771.16,-7771.16,False,normal
70000,35,0,0,0,0,0,1,1,77282.8,-7282.8,False,normal
144000,42,1,0,1,0,0,0,0,86012.62,57987.38,True,sobrevaluado
75000,58,1,0,1,0,0,0,0,86269.76,-11269.76,False,normal
143000,59,1,1,1,0,0,0,0,106097.03,36902.97,False,normal
65000,38,0,0,0,0,0,0,0,75658.66,-10658.66,False,normal
1160,55,1,0,0,0,0,0,0,85518.18,-84358.18,True,subvaluado
70000,300,0,0,1,0,0,0,0,80572.82,-10572.82,False,normal
93000,42,1,0,1,0,0,1,0,81118.05,11881.95,False,normal
114300,50,1,1,1,0,0,1,1,107624.74,6675.26,False,normal
90000,46,1,0,0,0,0,0,0,85373.54,4626.46,False,normal
74000,40,0,0,1,0,0,0,0,76394.17,-2394.17,False,normal
160000,50,1,0,1,0,0,0,0,86141.19,73858.81,True,sobrevaluado
68000,50,1,0,1,0,0,0,0,86141.19,-18141.19,False,normal
84900,35,1,0,1,0,0,1,0,81005.55,3894.45,False,normal
125000,64,0,1,0,0,1,0,0,102607.0,22393.0,False,normal
